브랜드,의류코드,리뷰,별점,작성일
토피,858911,돌고 돌아서 다시 토피로.. 바지색감 진짜 제일 이쁜 거 같아요. 사이즈도 딱 좋아요!,5,24.11.08
토피,858911,바지 사고 너무 좋아서 하나 더 샀습니다 청바지 좋네요,5,24.11.07
토피,858911,기잘 빼고는 사이즈도 넉넉하고 좋았아요<br>색상도 사진과같구요,5,24.11.05
토피,858911,토피꺼 정말 많이 구매했는데 역시 믿고 사는 브랜드 입니다ㅎㅎ,5,24.11.05
토피,858911,막 편하게 입을려고 샀는데 가격도 너무 싸고 무엇보다도 편해요,5,24.11.04
토피,858911,이제 청바지 토피것만 사요! 제질 핏 다 너무 좋아요 막빨아도 상태 이상해지지 않아서 최고에요,5,24.11.04
토피,858911,새 제품이라 그런가 공장 냄새? 같은게 좀 심하딘 한데 바지는 예뻐요,5,24.11.03
토피,858911,토피꺼 정말 많이 구매했는데 역시 믿고 사는 브랜드 입니다ㅎㅎ,5,24.11.05
토피,858911,막 편하게 입을려고 샀는데 가격도 너무 싸고 무엇보다도 편해요,5,24.11.04
토피,858911,이제 청바지 토피것만 사요! 제질 핏 다 너무 좋아요 막빨아도 상태 이상해지지 않아서 최고에요,5,24.11.04
토피,858911,새 제품이라 그런가 공장 냄새? 같은게 좀 심하딘 한데 바지는 예뻐요,5,24.11.03
토피,858911,가성비가 너무 좋고 핏도 너무 와이드하지 않게 좋음,5,24.11.02
토피,858911,가성비가 너무 좋고 핏도 너무 와이드하지 않게 떻어져요,5,24.11.02
토피,858911,확실히 믿고 입는 데님팬츠입니다^^175/72인데 L사이즈가 딱이네요.기장은 살짝손바야되지만 전체적으로<br>좋습니다,5,24.11.02
토피,858911,사이즈 맞고 부담없이 입을 수 있을듯합니다람쥐.,5,24.11.01
토피,858911,허벅지와 밑단 사이즈가 저한테 잘맞아서 길어보여요,5,24.10.31
토피,858911,사이즈가 저한테 맞는 데님팬츠가 이거밖에 없네요<br>핏도 너무 펑퍼짐하지않고 일자로 예쁘게 떨어집니다<br>색감도 만족스러워요,5,24.10.31
토피,858911,사이즈가 저한테 맞는 데님팬츠가 이거밖에 없네요<br>핏도 너무 펑퍼짐하지않고 일자로 예쁘게 떨어집니다,5,24.10.31
토피,858911,아는형 생일이라서 선물로 사줬는데 이쁘네염<br>님들도 사세염,5,24.10.31
토피,858911,가격이 싸서 큰 기대는 안했는데 퀄리티도 좋고 핏도 좋아요,5,24.10.30
토피,858911,토피 청바지 색깔별로 주문합니다. 허리가 짧은 제게 딱입니다.,5,24.10.30
토피,858911,사이즈가 저한테 맞는 데님팬츠가 이거밖에 없네요<br>핏도 너무 펑퍼짐하지않고 일자로 예쁘게 떨어집니다,5,24.10.31
토피,858911,아는형 생일이라서 선물로 사줬는데 이쁘네염<br>님들도 사세염,5,24.10.31
토피,858911,가격이 싸서 큰 기대는 안했는데 퀄리티도 좋고 핏도 좋아요,5,24.10.30
토피,858911,토피 청바지 색깔별로 주문합니다. 허리가 짧은 제게 딱입니다.,5,24.10.30
토피,858911,배송 빠르고 핏도 딱 세미와이드로 이뻐요 청바지 처음사면 이거 사시길,5,24.10.28
토피,858911,싸길래 사봤는데 잘산것같고 자주 입고 다닐것같아요.,5,24.10.28
토피,858911,너무 이쁘고 와이드팬츠 처음입어 보는데 잘 써봐야겠네요,5,24.10.26
토피,858911,일단 무난하게 입을 수 있음 너무 항아리 같지 않아서 코디하기도 편했음<br>와이드 팬츠 특성상 편한게 너무 좋았음<br>,5,24.10.26
토피,858911,아이보리 사고나서 이 색도 같이 구매했습니다 잘 입고 있어요,5,24.10.26
토피,858911,허리가 얇고 밑위가 길면 다리가 짧아보여<br>바지 고르기가 세상 제일 어려웠는데<br>너무 만족스러운 바지를 찾았네요....더보기,5,24.10.25
토피,858911,기본 아이템입니다.<br>다른 색상도 구매할 예정입니다.,5,24.10.25
토피,858911,바지가 기장이랑 허리도 적당하니 핏도 이뻐서 만족해요,5,24.10.24
토피,858911,L사이즈 했다가 XL로 교환했어요<br>33정도 입는것 같습니다<br>처음에 냄새가 심해서 에어드레서 몇번 돌렸네요,5,24.10.24
토피,858911,"디자인 매우 이쁘고, 사이즈가 적당하며 다른 옷과도 어울립니다.",5,24.10.23
토피,858911,"디자인 매우 이쁘고, 사이즈가 적당하며 다른 옷과도 어울립니다.",5,24.10.23
토피,858911,판매량이 많고 후기가 많은 것은 그럴만한 이유가 있음<br>색상 너무 잘 나왔고 핏 좋음<br>,5,24.10.21
토피,858911,색도 무난하고 편합니다. 가성비로 청바지 살거면 무조건 추천,5,24.10.21
토피,858911,디자인 깔끔하고 핏도 괜찮고 단정하게 입기 좋은 거 같습니다,5,24.10.21
토피,858911,원래 입던 바지가 사이즈가 작아져 재구매하였습니다. 역시 이쁘네요,5,24.10.20
토피,858911,딱 깔끔한 기장감 움직이기도 편함 다른 색도 구매 고려중,5,24.10.20
토피,858911,착용감이 편하고 핏도 예뻐서 좋습니다. 불편한 점은 딱히 없어요.,5,24.10.17
토피,858911,깔끔하고 이쁩니다 앞으로 자주 입을 것 같습니다😄,5,24.10.17
토피,858911,바지 진짜 이쁘게 잘만드네요<br>가격이 저렴해서 원단이 좋다고는 할수없지만<br>정말 이뻐요...더보기,5,24.10.17
토피,858911,여자친구가 바지 이쁘다고 해줬어요<br>입을만해요,5,24.10.16
토피,858911,허리가 조금 작지만 잘산거 같아요~<br>바지는 가성비 좋은거 같아요,5,24.10.16
토피,858911,저만 입고 싶어요..! 많이 사지 말아주세여 ㅠㅠ 감사합니다,5,24.10.15
토피,858911,깔끔하고 이쁩니다 앞으로 자주 입을 것 같습니다😄,5,24.10.17
토피,858911,바지 진짜 이쁘게 잘만드네요<br>가격이 저렴해서 원단이 좋다고는 할수없지만<br>정말 이뻐요...더보기,5,24.10.17
토피,858911,여자친구가 바지 이쁘다고 해줬어요<br>입을만해요,5,24.10.16
토피,858911,허리가 조금 작지만 잘산거 같아요~<br>바지는 가성비 좋은거 같아요,5,24.10.16
토피,858911,저만 입고 싶어요..! 많이 사지 말아주세여 ㅠㅠ 감사합니다,5,24.10.15
토피,858911,바지 겁나 이쁘구요! 진짜 요즘 트렌트 잘 맞춘거예여,5,24.10.15
토피,858911,저번 바지가 색이 바래서 다시 샀는데 만족합니다,5,24.10.15
토피,858911,바지 핏이 너무 예뻐요<br>휘뚜루마뚜루 코디하기도 넘 좋습니다,5,24.10.13
토피,858911,잘 받았습니다. 깔끔하고 좋아요~<br>코디하기도 편합니다,5,24.10.13
토피,858911,무난하게 입기에 아주 좋은 것 같습니다 낡으면 다시 구매할 것 같아요,5,24.10.13
토피,858911,남편 주려고 삿어요 남편이 원래 와이드핏 안좋아하는데<br>이번에 첫 도전인데 잘 어울리더라고요~😍...더보기,5,24.10.12
토피,858911,생각한 것보다 더 좋았고 기대 이상으로 만족합니다,5,24.10.12
토피,858911,너무잘샀어요<br>예쁘게잘맞아요<br>허리가얇고 마른아이에게딱이네요...더보기,5,24.10.12
토피,858911,"가성비 굿<br>옷감도 좋고, 핏도 좋아요<br>믿고 입는 브랜드",5,24.10.12
토피,858911,무난하게 입기에 아주 좋은 것 같습니다 낡으면 다시 구매할 것 같아요,5,24.10.13
토피,858911,남편 주려고 삿어요 남편이 원래 와이드핏 안좋아하는데<br>이번에 첫 도전인데 잘 어울리더라고요~😍...더보기,5,24.10.12
토피,858911,생각한 것보다 더 좋았고 기대 이상으로 만족합니다,5,24.10.12
토피,858911,너무잘샀어요<br>예쁘게잘맞아요<br>허리가얇고 마른아이에게딱이네요...더보기,5,24.10.12
토피,858911,"가성비 굿<br>옷감도 좋고, 핏도 좋아요<br>믿고 입는 브랜드",5,24.10.12
토피,858911,핏이 적당히 와이드한 핏이라서 더 좋은거 같아요.,5,24.10.11
토피,858911,첫주문인데 무난하고 좋습니다<br>바지에 어울리는 신발도 찾아봐야 겠네요,5,24.10.11
토피,858911,색상도 좋고 통이 너무 넓지 않고 적당해서 코디하기 좋았습니다,5,24.10.10
토피,858911,사이즈 딱 맞고 핏도 이쁘게 나오네요. 재질도 생각보다 좋아서 놀랐습니다.,5,24.10.10
토피,858911,잘입고 있습니다. 적당한 와이드에 너무 진하지 않은 색상이라 좋습니다.,5,24.10.10
토피,858911,색감 예쁘고 핏 예쁘고 가격이 넘 좋네요<br>기장도 딱 맞이요!,5,24.10.09
토피,858911,너무딱맞은데님팬츠너무편리하고시원하거다시살듯,5,24.10.09
토피,858911,허벅지가 좀 두꺼워서 좀 낑기는 느낌이 있네요 허벅돼면 한치수 크게 가고 수선하는게 나을듯요,5,24.10.08
토피,858911,제가 하체가 얇은데도 너비감이 딱 맞고 너무 크지 않아서 좋았습니다 기장도 딱 적당하네요!,5,24.10.08
토피,858911,넘 예뻐요 또사고싶더라구요 ㅋㅋ 다른색으로 구매할까 생각중,5,24.10.07
토피,858911,색감 예쁘고 핏 예쁘고 가격이 넘 좋네요<br>기장도 딱 맞이요!,5,24.10.09
토피,858911,너무딱맞은데님팬츠너무편리하고시원하거다시살듯,5,24.10.09
토피,858911,허벅지가 좀 두꺼워서 좀 낑기는 느낌이 있네요 허벅돼면 한치수 크게 가고 수선하는게 나을듯요,5,24.10.08
토피,858911,제가 하체가 얇은데도 너비감이 딱 맞고 너무 크지 않아서 좋았습니다 기장도 딱 적당하네요!,5,24.10.08
토피,858911,넘 예뻐요 또사고싶더라구요 ㅋㅋ 다른색으로 구매할까 생각중,5,24.10.07
토피,858911,맨날 편한옷만 입다가 첨으로 청바지 사봣는데 엄청 이쁘고 다들 잘 어울린다고 하네요 잘 입겟습니다 갑사합니다,5,24.10.06
토피,858911,토피 연청바지 핏 좋아요 ㅎ 예쁘게 잘입을게요~ 수고하세요^^,5,24.10.05
토피,858911,가성비 좋게 사서 한달 동안 잘입고 다녔습니다 굿,5,24.10.04
토피,858911,기장은 조금 긴 느낌 있지만 질이 너무 좋아서 구매합니다.,5,24.10.04
토피,858911,사이즈 정상이고요 재질 좋아요 가을입기딱좋음,5,24.10.03
토피,858911,가성비 미쳤고 국밥처럼 막 입고다니기 너무 좋아요,5,24.10.02
토피,858911,청바지 처음 입어보는데 편하고 괜찮네요 잘입을게요,5,24.10.02
토피,858911,딱 제가 원하는 핏의 청바지입니다.<br>다른 색상도 구매할 예정입니다.,5,24.09.30
토피,858911,이쁘네요. 아들이 입고 있어요. 키는 186이고 79키로 인데 이쁘게 잘 맞아요. ^^,5,24.09.30
토피,858911,전에 다른 색으로 샀던 게 너무 마음에 들어서 이것도 샀는데 역시 너무 이뻐요,5,24.09.29
토피,858911,딱 제가 원하는 핏의 청바지입니다.<br>다른 색상도 구매할 예정입니다.,5,24.09.30
토피,858911,이쁘네요. 아들이 입고 있어요. 키는 186이고 79키로 인데 이쁘게 잘 맞아요. ^^,5,24.09.30
토피,858911,전에 다른 색으로 샀던 게 너무 마음에 들어서 이것도 샀는데 역시 너무 이뻐요,5,24.09.29
토피,858911,옷도 편하고 좋습니다 핏도 이쁘고 옷이 아주 가볍네요,5,24.09.29
토피,858911,일자 핏으로 딱 떨어져서 좋았고 통도 적당히 와이드해서 좋았어요,5,24.09.29
토피,858911,정말 편하고 좋았습니다~가성비 대비 진짜 괜찮아요,5,24.09.27
토피,858911,사이즈 잘보셔야해요 바지 통 생각보다 좁아요! 그래도 추우천,5,24.09.26
토피,858911,재구매했어요 181/77 사이즈 딱이에용 전투용으로 입기 좋음,5,24.09.25
토피,858911,너무 잘 입고있어요 맘에드네요 역시 최고입니동,5,24.09.24
토피,858911,적당한 와이드핏이라 다리가 길어보이고 두꺼운 느낌이 아니라 만족해요<br>색깔도 완전 맘에 듭니다,5,24.09.23
토피,858911,배송 빠르고 제품이 가성비 쵝오네요<br>추천합니다ㅏ,5,24.09.22
토피,858911,와이드데님 처음 사봤는데 핏도 두께감도 마음에 들어요.,5,24.09.22
토피,858911,이 가격대 청바지 중에서는 품질이 제일 좋은것 같아요.<br>두께감도 여름 제외하고는 아무때나 입을 수 있음,5,24.09.22
토피,858911,적당한 와이드핏이라 다리가 길어보이고 두꺼운 느낌이 아니라 만족해요<br>색깔도 완전 맘에 듭니다,5,24.09.23
토피,858911,배송 빠르고 제품이 가성비 쵝오네요<br>추천합니다ㅏ,5,24.09.22
토피,858911,와이드데님 처음 사봤는데 핏도 두께감도 마음에 들어요.,5,24.09.22
토피,858911,이 가격대 청바지 중에서는 품질이 제일 좋은것 같아요.<br>두께감도 여름 제외하고는 아무때나 입을 수 있음,5,24.09.22
토피,858911,적당히 와이드여서 부담이 덜하네요 잘입을것같아요,5,24.09.21
토피,858911,재구매입니다 무난하니 제일 손이 많이가는 바지에요,5,24.09.21
토피,858911,바지 살때마다 토피에서 사는데 역시 너무 편하고 좋아요!,5,24.09.21
토피,858911,색도 딱 연청 그 자체이고 기장 및 폭도 아주 좋습니다,5,24.09.21
토피,858911,생각보다 핏도 이쁘고 색감도 이뻐요 여름에는 조금 더운것같아요,5,24.09.20
토피,858911,토피 진짜 바지 전부 다 가성비가 너무 좋은거같아요<br>계속 잘 입고있습니다,5,24.09.20
토피,858911,토피 와이드 청바지는 항상 예쁘고 가격도 저렴한거 같아요!<br>여름에 입기는 조금 덥지만 사계절 내내 입을 수 있어 좋아요!!,5,24.09.20
토피,858911,선물했는데 맘에들어해요<br>원단이 도톰해서 여름에는 못입어요,5,24.09.19
토피,858911,하나정도 쟁여놔야되는 정석인 청바지에요 😎<br>진짜 개이뻐요,5,24.09.19
토피,858911,아주 나이뜨 해염.. 짱이야 그냥 사 좀 끼긴하는데 핏이 이뻐요,5,24.09.17
토피,858911,토피 와이드 청바지는 항상 예쁘고 가격도 저렴한거 같아요!<br>여름에 입기는 조금 덥지만 사계절 내내 입을 수 있어 좋아요!!,5,24.09.20
토피,858911,선물했는데 맘에들어해요<br>원단이 도톰해서 여름에는 못입어요,5,24.09.19
토피,858911,하나정도 쟁여놔야되는 정석인 청바지에요 😎<br>진짜 개이뻐요,5,24.09.19
토피,858911,아주 나이뜨 해염.. 짱이야 그냥 사 좀 끼긴하는데 핏이 이뻐요,5,24.09.17
토피,858911,30사이즈 기준 허리는 딱 맞고 기장은 살짝 짧은 느낌 있었습니다.,5,24.09.16
토피,858911,엄청나게 와이드하지는 않고 그냥 일자라고 생각하시는 게 좋습니다,5,24.09.16
토피,858911,안녕하세요 너무이쁩니다 데일리로입기좋습니다,5,24.09.13
토피,858911,색도 밝아서 예쁘고 생각보다 크긴한데 밑단 접고 허리는 벨트로 커버되서 핏이 예쁘게 나옴,5,24.09.13
토피,858911,색이 너무 이뻐요 ~ 후기가 좋아서 기대 많이 했는데 역시 기대 했던 그대로네요 ㅎㅎ<br>추천드립니당 !,5,24.09.13
토피,858911,빠른 배송!!!!<br>허벅지도 딱 맞고 허리도 딱 맞고 딱 좋습니다.,5,24.09.13
토피,858911,가격대비 마감도 괜찮고 무난하게 정말 이뻐요 강추,5,24.09.12
토피,858911,옷이 가성비 아주 짱짱입니다. 정말 좋은 옷 추천합니다.,5,24.09.11
토피,858911,색상과 핏 모두 생각대로여서 맘에 듭니다.<br>색은 후기 사진보다 밝습니다.<br>허리는 딱 맞습니다....더보기,5,24.09.10
토피,858911,사이즈가 잘 맞네요 와이드는 아니고 세미와이드 정도 됩니다.,5,24.09.10
토피,858911,옷이 가성비 아주 짱짱입니다. 정말 좋은 옷 추천합니다.,5,24.09.11
토피,858911,색상과 핏 모두 생각대로여서 맘에 듭니다.<br>색은 후기 사진보다 밝습니다.<br>허리는 딱 맞습니다....더보기,5,24.09.10
토피,858911,사이즈가 잘 맞네요 와이드는 아니고 세미와이드 정도 됩니다.,5,24.09.10
토피,858911,바지핏 예쁘고 좋아요 빠른배달도 만족스럽네요,5,24.09.10
토피,858911,핏이 너무 이쁘구요 어디나 잘 어울려서 손이 자주 갈 거 같아요,5,24.09.08
토피,858911,핏도 좋고 색감도 생각보다 예뻐서 자주 입을거 같아요,5,24.09.05
